100.000000 -0.010977
200.000000 -0.010979
300.000000 -0.010979
400.000000 -0.010979
500.000000 -0.010979
600.000000 -0.010979
700.000000 -0.010979
800.000000 -0.010979
900.000000 -0.010979
1000.000000 -0.010979
1100.000000 -0.010979
1200.000000 -0.010979
1300.000000 -0.010979
1400.000000 -0.010979
1500.000000 -0.010979
1600.000000 -0.010979
1700.000000 -0.010979
1800.000000 -0.010979
1900.000000 -0.010979
2000.000000 -0.010979
2100.000000 -0.010979
2200.000000 -0.010979
2300.000000 -0.010979
2400.000000 -0.010979
2500.000000 -0.010979
2600.000000 -0.010979
2700.000000 -0.010979
2800.000000 -0.010979
2900.000000 -0.010979
3000.000000 -0.010980
3100.000000 -0.010980
3200.000000 -0.010980
3300.000000 -0.010980
3400.000000 -0.010980
3500.000000 -0.010980
3600.000000 -0.010980
3700.000000 -0.010980
3800.000000 -0.010980
3900.000000 -0.010980
4000.000000 -0.010980
4100.000000 -0.010980
4200.000000 -0.010980
4300.000000 -0.010980
4400.000000 -0.010980
4500.000000 -0.010980
4600.000000 -0.010980
4700.000000 -0.010980
4800.000000 -0.010980
4900.000000 -0.010980
5000.000000 -0.010981
5100.000000 -0.010981
5200.000000 -0.010981
5300.000000 -0.010981
5400.000000 -0.010981
5500.000000 -0.010981
5600.000000 -0.010981
5700.000000 -0.010981
5800.000000 -0.010981
5900.000000 -0.010981
6000.000000 -0.010981
6100.000000 -0.010981
6200.000000 -0.010982
6300.000000 -0.010982
6400.000000 -0.010982
6500.000000 -0.010982
6600.000000 -0.010982
6700.000000 -0.010982
6800.000000 -0.010982
6900.000000 -0.010982
7000.000000 -0.010983
7100.000000 -0.010983
7200.000000 -0.010983
7300.000000 -0.010983
7400.000000 -0.010983
7500.000000 -0.010983
7600.000000 -0.010984
7700.000000 -0.010984
7800.000000 -0.010984
7900.000000 -0.010984
8000.000000 -0.010984
8100.000000 -0.010985
8200.000000 -0.010985
8300.000000 -0.010985
8400.000000 -0.010985
8500.000000 -0.010986
8600.000000 -0.010986
8700.000000 -0.010986
8800.000000 -0.010987
8900.000000 -0.010987
9000.000000 -0.010987
9100.000000 -0.010988
9200.000000 -0.010988
9300.000000 -0.010989
9400.000000 -0.010989
9500.000000 -0.010989
9600.000000 -0.010990
9700.000000 -0.010991
9800.000000 -0.010991
9900.000000 -0.010992
10000.000000 -0.010993
10100.000000 -0.010993
10200.000000 -0.010994
10300.000000 -0.010995
10400.000000 -0.010996
10500.000000 -0.010997
10600.000000 -0.010999
10700.000000 -0.011000
10800.000000 -0.011002
10900.000000 -0.011004
11000.000000 -0.011006
11100.000000 -0.011008
11200.000000 -0.011011
11300.000000 -0.011014
11400.000000 -0.011018
11500.000000 -0.011023
11600.000000 -0.011029
11700.000000 -0.011037
11800.000000 -0.011046
11900.000000 -0.011057
12000.000000 -0.011071
12100.000000 -0.011088
12200.000000 -0.011108
12300.000000 -0.011131
12400.000000 -0.011158
12500.000000 -0.011187
12600.000000 -0.011219
12700.000000 -0.011254
12800.000000 -0.011290
12900.000000 -0.011329
13000.000000 -0.011371
13100.000000 -0.011415
13200.000000 -0.011463
13300.000000 -0.011515
13400.000000 -0.011569
13500.000000 -0.011627
13600.000000 -0.011686
13700.000000 -0.011748
13800.000000 -0.011811
13900.000000 -0.011874
14000.000000 -0.011939
14100.000000 -0.012005
14200.000000 -0.012072
14300.000000 -0.012141
14400.000000 -0.012211
14500.000000 -0.012284
14600.000000 -0.012359
14700.000000 -0.012438
14800.000000 -0.012520
14900.000000 -0.012607
15000.000000 -0.012698
15100.000000 -0.012793
15200.000000 -0.012891
15300.000000 -0.012993
15400.000000 -0.013098
15500.000000 -0.013205
15600.000000 -0.013314
15700.000000 -0.013424
15800.000000 -0.013535
15900.000000 -0.013645
16000.000000 -0.013755
16100.000000 -0.013865
16200.000000 -0.013974
16300.000000 -0.014083
16400.000000 -0.014192
16500.000000 -0.014301
16600.000000 -0.014410
16700.000000 -0.014519
16800.000000 -0.014628
16900.000000 -0.014736
17000.000000 -0.014844
17100.000000 -0.014951
17200.000000 -0.015057
17300.000000 -0.015163
17400.000000 -0.015267
17500.000000 -0.015370
17600.000000 -0.015472
17700.000000 -0.015573
17800.000000 -0.015673
17900.000000 -0.015772
18000.000000 -0.015870
18100.000000 -0.015967
18200.000000 -0.016064
18300.000000 -0.016160
18400.000000 -0.016255
18500.000000 -0.016349
18600.000000 -0.016443
18700.000000 -0.016536
18800.000000 -0.016628
18900.000000 -0.016719
19000.000000 -0.016810
19100.000000 -0.016900
19200.000000 -0.016990
19300.000000 -0.017080
19400.000000 -0.017170
19500.000000 -0.017261
19600.000000 -0.017352
19700.000000 -0.017442
19800.000000 -0.017532
19900.000000 -0.017620
20000.000000 -0.017705
20100.000000 -0.017787
20200.000000 -0.017865
20300.000000 -0.017938
20400.000000 -0.018006
20500.000000 -0.018069
20600.000000 -0.018128
20700.000000 -0.018182
20800.000000 -0.018231
20900.000000 -0.018277
21000.000000 -0.018318
21100.000000 -0.018355
21200.000000 -0.018389
21300.000000 -0.018420
21400.000000 -0.018447
21500.000000 -0.018472
21600.000000 -0.018495
21700.000000 -0.018515
21800.000000 -0.018533
21900.000000 -0.018550
22000.000000 -0.018565
22100.000000 -0.018578
22200.000000 -0.018590
22300.000000 -0.018601
22400.000000 -0.018611
22500.000000 -0.018620
22600.000000 -0.018628
22700.000000 -0.018636
22800.000000 -0.018643
22900.000000 -0.018649
23000.000000 -0.018655
23100.000000 -0.018660
100.000000 -0.000010
200.000000 -0.000019
300.000000 -0.000030
400.000000 -0.000047
500.000000 -0.000072
600.000000 -0.000112
700.000000 -0.000174
800.000000 -0.000269
900.000000 -0.000415
1000.000000 -0.000631
1100.000000 -0.000945
1200.000000 -0.001380
1300.000000 -0.001949
1400.000000 -0.002647
1500.000000 -0.003437
1600.000000 -0.004265
1700.000000 -0.005067
1800.000000 -0.005793
1900.000000 -0.006417
2000.000000 -0.006939
2100.000000 -0.007370
2200.000000 -0.007731
2300.000000 -0.008038
2400.000000 -0.008307
2500.000000 -0.008546
2600.000000 -0.008763
2700.000000 -0.008962
2800.000000 -0.009145
2900.000000 -0.009315
3000.000000 -0.009474
3100.000000 -0.009623
3200.000000 -0.009763
3300.000000 -0.009895
3400.000000 -0.010020
3500.000000 -0.010138
3600.000000 -0.010251
3700.000000 -0.010359
3800.000000 -0.010462
3900.000000 -0.010562
4000.000000 -0.010658
4100.000000 -0.010751
4200.000000 -0.010841
4300.000000 -0.010928
4400.000000 -0.011013
4500.000000 -0.011095
4600.000000 -0.011175
4700.000000 -0.011254
4800.000000 -0.011331
4900.000000 -0.011405
5000.000000 -0.011479
5100.000000 -0.011551
5200.000000 -0.011622
5300.000000 -0.011693
5400.000000 -0.011762
5500.000000 -0.011831
5600.000000 -0.011899
5700.000000 -0.011967
5800.000000 -0.012035
5900.000000 -0.012104
6000.000000 -0.012172
6100.000000 -0.012241
6200.000000 -0.012310
6300.000000 -0.012381
6400.000000 -0.012452
6500.000000 -0.012523
6600.000000 -0.012594
6700.000000 -0.012665
6800.000000 -0.012736
6900.000000 -0.012806
7000.000000 -0.012877
7100.000000 -0.012946
7200.000000 -0.013016
7300.000000 -0.013084
7400.000000 -0.013151
7500.000000 -0.013216
7600.000000 -0.013279
7700.000000 -0.013339
7800.000000 -0.013397
7900.000000 -0.013452
8000.000000 -0.013505
8100.000000 -0.013556
8200.000000 -0.013604
8300.000000 -0.013650
8400.000000 -0.013695
8500.000000 -0.013738
8600.000000 -0.013779
8700.000000 -0.013820
8800.000000 -0.013859
8900.000000 -0.013898
9000.000000 -0.013936
9100.000000 -0.013973
9200.000000 -0.014010
9300.000000 -0.014046
9400.000000 -0.014082
9500.000000 -0.014117
9600.000000 -0.014152
9700.000000 -0.014187
9800.000000 -0.014222
9900.000000 -0.014256
10000.000000 -0.014291
10100.000000 -0.014327
10200.000000 -0.014362
10300.000000 -0.014398
10400.000000 -0.014434
10500.000000 -0.014471
10600.000000 -0.014508
10700.000000 -0.014545
10800.000000 -0.014582
10900.000000 -0.014619
11000.000000 -0.014655
11100.000000 -0.014692
11200.000000 -0.014727
11300.000000 -0.014762
11400.000000 -0.014797
11500.000000 -0.014831
11600.000000 -0.014864
11700.000000 -0.014896
11800.000000 -0.014929
11900.000000 -0.014960
12000.000000 -0.014991
12100.000000 -0.015021
12200.000000 -0.015051
12300.000000 -0.015081
12400.000000 -0.015109
12500.000000 -0.015138
12600.000000 -0.015166
12700.000000 -0.015193
12800.000000 -0.015220
12900.000000 -0.015247
13000.000000 -0.015274
13100.000000 -0.015300
13200.000000 -0.015326
13300.000000 -0.015351
13400.000000 -0.015377
13500.000000 -0.015402
13600.000000 -0.015427
13700.000000 -0.015451
13800.000000 -0.015476
13900.000000 -0.015500
14000.000000 -0.015524
14100.000000 -0.015548
14200.000000 -0.015572
14300.000000 -0.015596
14400.000000 -0.015620
14500.000000 -0.015643
14600.000000 -0.015667
14700.000000 -0.015690
14800.000000 -0.015713
